hostname,score,sources,label,level
krags.ru,4,wikidata,Komi Republican Academy of State Service and Administration,
kremlin.ru,4,wikidata,The Russian Federation State Council,
ksrf.ru,4,wikidata;wikidata;wikidata;wikidata,Constitutional Court of Russia,central
kzn.ru,4,wikidata,Kazan Police,
leninskyeka.svd.sudrf.ru,4,wikidata,Leninsky Districtional Court of Yekaterinburg,
library.karelia.ru,4,wikidata,The National Library of the Republic of Karelia,
library.saransk.ru,4,wikidata,National Library of (the Republic of) Mordovia,
mchs.tatarstan.ru,4,wikidata,Q65301623,
mcx.ru,4,wikidata,State supervision of the technical condition of self-propelled machines and other types of equipment,
md.mos.ru,4,wikidata,My documents,
mednet.ru,4,wikidata,Federal Research Institute for Health Organization and Informatics,
megagrant.ru,4,wikidata,Mega Grants,
mfc-kursk.ru,4,wikidata,My documents,
minfin.tatarstan.ru,4,wikidata,Ministry of Finances of the Republic of Tatarstan,
minfintuva.ru,4,wikidata,Ministry of Finance of Tyva,
minjust.tatarstan.ru,4,wikidata,Ministry of Justice of the Republic of Tatarstan,
mk-chr.ru,4,wikidata,Q16676553,
mosgorzdrav.ru,4,wikidata,Department of health of Moscow,
moszkva.mfa.gov.hu,4,wikidata,"Embassy of Hungary, Moscow",central
msk.arbitr.ru,4,wikidata,Q47171548,
msso-kogan.ru,4,wikidata,Moscow State Symphony Orchestra,
mugiso.midural.ru,4,wikidata,Q24935840,
mvd.altai-republic.ru,4,wikidata,Ministry of Internal Affairs of Altai Republic,
mvdrb.ru,4,wikidata,Ministry of Internal Affairs of Bashkortostan,
mvdrd.ru,4,wikidata,Ministry of Internal Affairs of Dagestan,
namibian-embassy.ru,4,wikidata,"Embassy of Namibia, Moscow",central
natlibraryrm.ru,4,wikidata,National Library of (the Republic of) Mordovia,
nb12.ru,4,wikidata,National Library of the Mari El Republic,
nbri.ru,4,wikidata,Q129775349,
nbrkomi.ru,4,wikidata,Komi National Library,
new.nlrs.ru,4,wikidata,National Library of the Republic of Sakha (Yakutia),
nigerianembassy.ru,4,wikidata,"Embassy of Nigeria, Moscow",central
nlr.ru,4,wikidata,National Library of Russia,
novreg.ru,4,wikidata,Government of the Novgorod region,
oem.ras.ru,4,wikidata,"Department of Power Engineering, Mechanical Engineering, Mechanics and Control Processes",
oktiabrsky.svd.sudrf.ru,4,wikidata,Oktyabrsky Districtional Court (Yekaterinburg),
oktibrsky.spb.sudrf.ru,4,wikidata,Q104774082,
palestine.ru,4,wikidata,Embassy of the State of Palestine in Russia,central
permkrai.ru,4,wikidata,Perm Krai Government,
primuvd.ru,4,wikidata,Primorsky Krai Police,
ps.fsb.ru,4,wikidata,Border Service of the Federal Security Service of the Russian Federation,
qbrand.ru,4,wikidata,Qbrand,
rais.tatarstan.ru,4,wikidata,Office of the Rais of the Republic of Tatarstan,
recruitit.ru,4,wikidata,RecruitIT,
rf-bih.ru,4,wikidata,"Embassy of Bosnia and Herzegovina, Moscow",central
rfbr.ru,4,wikidata,Russian Center for Science Information,
rncrr.ru,4,wikidata,Federal State Budgetary Institution Russian Scientific Center of Roentgenoradiology,
rosmedex.ru,4,wikidata,"Federal State Budgetary Institution ""Center for Expertise and Quality Control of Medical Care""",
ru.usembassy.gov,4,wikidata,"Embassy of the United States, Moscow",central
ruslang.ru,4,wikidata,Russian Language Institute,
saembassy.ru,4,wikidata,Embassy of South Africa in Moscow,central
sankt-peterburgsky.spb.sudrf.ru,4,wikidata,Saint Petersburg City Court,
saratovduma.ru,4,wikidata,Saratov City Duma,
sf-kras.ru,4,wikidata,Krasnoyarsk Region Science and Technology Support Fund,
so-ups.ru,4,wikidata,Russian Power System Operator,
spbustavsud.ru,4,wikidata,Q4478182,
srilankaembassy.ru,4,wikidata,"Embassy of Sri Lanka, Moscow",central
st-petersburg.izbirkom.ru,4,wikidata,Q20020930,
statearchive.ru,4,wikidata,State Archive of the Russian Federation,
structure.mil.ru,4,wikidata,Main Military-Political Directorate of the Russian Armed Forces,
suvd.ru,4,wikidata,Sochi Police,
svgimet.ru,4,wikidata,Ural Department for Hydrometeorology and Environmental Monitoring,
szentpetervar.mfa.gov.hu,4,wikidata,"Consulate General of Hungary,   Saint Petersburg",
tatarstan.arbitr.ru,4,wikidata,Arbitration court of the Republic of Tatarstan,
tatmedia.tatarstan.ru,4,wikidata,Q25554702,
tatspb.tatarstan.ru,4,wikidata,Permanent Mission of the Republic of Tatarstan in Saint Petersburg and Leningrad Oblast,
tida.tatarstan.ru,4,wikidata,Tatarstan Investment Development Agency,
tigpi.ru,4,wikidata,Tuvan Institute of Humanities and Applied Social and Economic Research,
tourism.tatarstan.ru,4,wikidata,State Committee on Tourism of the Republic of Tatarstan,
transport.mos.ru,4,wikidata,bus transport in Moscow,
tyumen.izbirkom.ru,4,wikidata,Q56689802,
unatlib.ru,4,wikidata,National Library of the Udmurt Republic,
unesco.ru,4,wikidata,Commission of the Russian Federation for UNESCO,
urcrm.ru,4,wikidata,Urals Research Center for Radiation Medicine,
uzembassy.ru,4,wikidata,"Embassy of Uzbekistan, Moscow",central
vahitovsky.tat.sudrf.ru,4,wikidata,Vakhitovsky Districtional Court,
vamto.mil.ru,4,wikidata,Military Academy for Logistics,
vavpvo.mil.ru,4,wikidata,Military Academy of Field Anti-Aircraft Defense named after Marshal of the Soviet Union A.M. Vasilevsky,
verhisetsky.svd.sudrf.ru,4,wikidata,Verkh-Isetskiy Districtional Court of Yekaterinburg,
visitkirov.ru,4,wikidata,Q27003476,
vncran.ru,4,wikidata,Vladikavkaz Research Center of the Russian Academy of Sciences,
vniigochs.ru,4,wikidata,All-Russian Research Institute of Civil Defense,
vniipo.ru,4,wikidata,All-Russian Research Institute for Fire Protection,
vs.bkr.sudrf.ru,4,wikidata,Supreme Court of Bashkortostan,
vs.ing.sudrf.ru,4,wikidata,Supreme court of the Republic of Ingushetia,
vs.tat.sudrf.ru,4,wikidata,Supreme court of the Republic of Tatarstan,
wmc.meteoinfo.ru,4,wikidata,Hydrometeorological Centre of Russia,central
yovs.ros.sudrf.ru,4,wikidata,Q126493700,
zdrav.spb.ru,4,wikidata,The Health Committee of St. Petersburg,
zheleznodorozhny.svd.sudrf.ru,4,wikidata,Zheleznodorozhniy Districtional Court (Yekaterinburg),
77.xn--b1aew.xn--p1ai,3,wikidata,Moscow Criminal Investigations Department,
ambafrance-ru.org,3,wikidata,Consulate-General of France in Saint Petersburg,
eeas.europa.eu,3,wikidata,Delegation of the European Union to Russia,
euro.who.int,3,wikidata,WHO European Office for the Prevention and Control of NCD,
finlandabroad.fi,3,wikidata,"Embassy of Finland, Moscow",central
germania.diplo.de,3,wikidata,"Embassy of Germany, Moscow",central
ghanaembassy-russia.com,3,wikidata,"Embassy of Ghana, Moscow",central
instytutpolski.pl,3,wikidata,Polish Institute in Moscow,
mauritius-moscow.govmu.org,3,wikidata,embassy of Mauritius in Russia,central
memoscow.org,3,wikidata,"Embassy of Myanmar, Moscow",central
mfa.bg,3,wikidata,"Embassy of Bulgaria, Moscow",central
mfa.gr,3,wikidata,Embassy of Greece in Moscow,central
mfa.tj,3,wikidata,"Embassy of Tajikistan, Moscow",central
moscou.mae.lu,3,wikidata,"Embassy of Luxembourg, Moscow",central
moscova.mae.ro,3,wikidata,"Embassy of Romania, Moscow",central
moscow.embassy.mn,3,wikidata,"Embassy of Mongolia, Moscow",central
moscow.embassy.qa,3,wikidata,embassy of Qatar in Russia,central
moscow.mfa.ee,3,wikidata,Embassy of Estonia in Moscow,central
moscow.mofa.go.ug,3,wikidata,embassy of Uganda in Russia,central
moscow.thaiembassy.org,3,wikidata,"Embassy of Thailand, Moscow",central
moskva.veleposlanistvo.si,3,wikidata,"Embassy of Slovenia, Moscow",central
mzv.cz,3,wikidata,"Embassy of the Czech Republic, Moscow",central
mzv.sk,3,wikidata,"Embassy of Slovakia, Moscow",central
nederlandwereldwijd.nl,3,wikidata,"Embassy of the Netherlands, Moscow",central
netherlandsworldwide.nl,3,wikidata,Consulate General of the Netherlands in St. Petersburg,
norway.no,3,wikidata,"Embassy of Norway, Moscow",central
osembassy.org,3,wikidata,"Embassy of South Ossetia, Moscow",central
pss.crimea.ua,3,wikidata,Q4378720,
ru.ambafrance.org,3,wikidata,"Embassy of France, Moscow",central
ru.china-embassy.org,3,wikidata,"Embassy of the People's Republic of China, Moscow",central
ru.mfa.lt,3,wikidata,"Embassy of Lithuania, Moscow",central
ru.mvep.hr,3,wikidata,"Embassy of Croatia, Moscow",central
rusia.mfa.md,3,wikidata,Moldovan Embassy to Russia,central
rusland.um.dk,3,wikidata,"Embassy of Denmark, Moscow",central
russia.gospmr.org,3,wikidata,"Representative office of Transnistria, Moscow",
russia.mfa.am,3,wikidata,"Embassy of Armenia, Moscow",central
sankt-petersburg.diplo.de,3,wikidata,"Consulate General of Germany, St. Petersburg",
swedenabroad.com,3,wikidata,"Embassy of Sweden, Moscow",central
tmeccc.org,3,wikidata,Representative Office in Moscow for the Taipei-Moscow Economic and Cultural Coordination Commission,
ulanude.consul.mn,3,wikidata,"Consulate-General of Mongolia, Ulan-Ude",
vamto.net,3,wikidata,Military Academy for Logistics,
госавтоинспекция.рф,3,wikidata,DPS,
ar.mil.ru,2,wikidata;wikidata;wikidata,Ministry of Defense of the Russian Federation,central
eng.mil.ru,2,wikidata;wikidata;wikidata,Ministry of Defense of the Russian Federation,central
es.mil.ru,2,wikidata;wikidata;wikidata,Ministry of Defense of the Russian Federation,central
fr.mil.ru,2,wikidata;wikidata;wikidata,Ministry of Defense of the Russian Federation,central
mid.ru,2,wikidata;wikidata;wikidata;wikidata,"Ministry of Foreign Affairs of the Russian Federation | Embassy of Equatorial Guinea, Moscow",central
mil.ru,2,wikidata;wikidata;wikidata;wikidata,GRU | Ministry of Defense of the Russian Federation,central
mos-gorsud.ru,2,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,Basmanny District Court | Nikulinsky Districtional Court | Tagansky District Court of Moscow | Moscow City Court | Tverskoy Districtional Court (Moscow) | Babushkinsky District Court | Zamoskvoretsky District Court of Moscow,
mvd.ru,2,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,Q4423249 | Search Operations Department of the Ministry of Internal Affairs of Russia | Q4139166 | Criminal investigation department (Russia) | Police of Russia | Centre for Combating Extremism,central
mziorb.ru,2,wikidata;wikidata;wikidata;wikidata,Ministry of Land and Property Relations,central
vsrf.ru,2,wikidata;wikidata;wikidata,Supreme Court of Russia,central
zdohrana.ru,2,wikidata;wikidata,Departmental security of railway transport,central
