hostname,score,sources,label,level,http_status,mx
innorpi.tn,4,wikidata,National Institute of Standardization and Industrial Property,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 mx3.topnetpro.com.; 0 mx1.topnetpro.com.; 0 mx2.topnetpro.com.
inp.rnrt.tn,4,wikidata,National Heritage Institute,,HttpConnectTimeoutException: HTTP connect timed out,10 mx2.rnu.tn.; 10 mx3.rnu.tn.; 10 mx1.rnu.tn.
ins.tn,4,wikidata,National Institute of Statistics,central,200,0 ins-tn.mail.protection.outlook.com.
isie.tn,4,wikidata,Independent High Authority for Elections,,301,10 mx03.cloud.vadesecure.com.; 10 mx04.cloud.vadesecure.com.; 10 mx01.cloud.vadesecure.com.; 10 mx02.cloud.vadesecure.com.
isst.nat.tn,4,wikidata,Institut de Santé et de Sécurité au Travail,,301,10 mail.isst.nat.tn.
lncm.tn,4,wikidata,National Laboratory for Drug Control,,ConnectException,none
meteo.tn,4,wikidata,National Institute of Meteorology,,503,10 meteo-tn.mail.protection.outlook.com.
oaca.nat.tn,4,wikidata,Tunisian Civil Aviation & Airports Authority,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mx1email.ingw.tn.; 50 mx2email.ingw.tn.
oep.nat.tn,4,wikidata,Office of Livestock and Pasture,,ConnectException,0 mx02.ingw.orange.tn.; 0 mx03.ingw.orange.tn.; 0 mx04.ingw.orange.tn.; 0 mx01.ingw.orange.tn.
ommp.nat.tn,4,wikidata,Q3349579,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 mx1.topnet.tn.; 0 mx3.topnet.tn.; 0 mx2.topnet.tn.
onj.nat.tn,4,wikidata,Observatoire National de la Jeunesse,,ConnectException,10 mx1jeunesse.ingw.tn.; 50 mx2jeunesse.ingw.tn.
onm.nat.tn,4,wikidata,National Office of Mines,,ConnectException,0 mx04.ingw.orange.tn.; 0 mx02.ingw.orange.tn.; 0 mx03.ingw.orange.tn.; 0 mx01.ingw.orange.tn.
onmne.tn,4,wikidata,National Observatory of New and Emerging Diseases,,200,5 mx6email.ingw.tn.; 5 mx5email.ingw.tn.
onpc.nat.tn,4,wikidata,Office national de la protection civile,,200,1 mx1email.ingw.tn.; 2 mx2email.ingw.tn.
ote.nat.tn,4,wikidata,Q16123967,,301,0 mx1.topnet.tn.; 0 mx3.topnet.tn.; 0 mx2.topnet.tn.
packtec.tn,4,wikidata,Packaging Technical Centre,,301,0 mx20.gnet.tn.; 0 mx10.gnet.tn.
sntri.com.tn,4,wikidata,Q738379,,200,0 mx04.ingw.orange.tn.; 0 mx02.ingw.orange.tn.; 0 mx01.ingw.orange.tn.; 0 mx03.ingw.orange.tn.
soretrak.com.tn,4,wikidata,Q16677324,,HttpConnectTimeoutException: HTTP connect timed out,0 soretrak.in.tmes.trendmicro.eu.
soretras.tn,4,wikidata,Q16677330,,ConnectException,0 smtpin.ooredoo.tn.; 5 smtpin-alt1.ooredoo.tn.
sotregames.com.tn,4,wikidata,Q16677318,,200,1 mx1.topnet.tn.; 1 mx2.topnet.tn.; 1 mx3.topnet.tn.
srtbeja.tn,4,wikidata,Q3488656,,200,10 mail.srtbeja.tn.
srtbizerte.com.tn,4,wikidata,Q12188883,,302,0 mx2.topnet.tn.; 0 mx3.topnet.tn.; 0 mx1.topnet.tn.
srtgn.com.tn,4,wikidata,Q3488658,,ConnectException,5 mx02.ingw.orange.tn.; 5 mx01.ingw.orange.tn.
srtm.tn,4,wikidata,Q16677328,,200,0 mx1.topnet.tn.; 0 mx2.topnet.tn.; 0 mx3.topnet.tn.
stsahel.com.tn,4,wikidata,Q3488038,,HttpConnectTimeoutException: HTTP connect timed out,0 mx3.topnet.tn.; 0 mx2.topnet.tn.; 0 mx1.topnet.tn.
telediffusion.net.tn,4,wikidata,Q18397396,,301,50 mx2email.ingw.tn.; 50 mx1email.ingw.tn.; 10 mx1-mail-in.telediffusion.net.tn.
transtu.tn,4,wikidata,Société des transports de Tunis,,301,0 mx3.topnetpro.com.; 0 mx2.topnetpro.com.; 0 mx1.topnetpro.com.
tunisieindustrie.nat.tn,4,wikidata,Agency for the Promotion of Industry and Innovation,,ConnectException,10 mx1email.ingw.tn.; 50 mx2email.ingw.tn.
tunisz.mfa.gov.hu,4,wikidata,Embassy of Hungary in Tunisia,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
eeas.europa.eu,3,wikidata,Delegation of the European Union to Tunisia,,200,10 mxa-00338601.gslb.pphosted.com.; 10 mxb-00338601.gslb.pphosted.com.
finlandabroad.fi,3,wikidata,embassy of Finland in Tunisia,central,301,10 mail.valtori.fi.
mfa.bg,3,wikidata,embassy of Bulgaria in Tunisia,central,302,0 mfa-bg.mail.protection.outlook.com.
mfa.gr,3,wikidata,"Embassy of Greece, Tunis",central,403,10 mailhost.mfa.gr.
mzv.cz,3,wikidata,embassy of the Czech republic in Tunisia,central,302,10 mzvczemta06.mzv.cz.; 50 mzvczemta05.mzv.cz.
pakistanembassytunis.com,3,wikidata,embassy of Pakistan in Tunisia,central,200,0 pakistanembassytunis.com.
swedenabroad.se,3,wikidata,Embassy of Sweden in Tunisia,central,301,none
tn.ambafrance.org,3,wikidata,"Embassy of France, Tunis",central,301,5 mta-gw.infomaniak.ch.
tunesien.um.dk,3,wikidata,Q131933168,,301,none
tunis.diplo.de,3,wikidata,"Embassy of Germany, Tunis",central,200,10 mx2.bund.de.; 10 mx1.bund.de.
tunis.mae.ro,3,wikidata,embassy of Romania in Tunisia,central,503,none
tunisie.mid.ru,3,wikidata,embassy of Russia in Tunisia,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
domainetat.tn,2,wikidata;wikidata;wikidata,Ministry of State Domains and Land Affairs | Ministry of State Domains,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,5 gwmail2.ati.tn.; 5 gwmail1.ati.tn.
