type,label,website,hostname
parliament,"municipal chamber of Campina Grande","http://www.camaracg.com.br/",camaracg.com.br
parliament,"municipal chamber of Jundiaí","http://www.jundiai.sp.leg.br/",jundiai.sp.leg.br
parliament,"municipal chamber of Diadema","http://www.cmdiadema.sp.gov.br/",cmdiadema.sp.gov.br
parliament,"municipal chamber of Maringá","http://www.cmm.pr.gov.br/",cmm.pr.gov.br
parliament,"municipal chamber of Montes Claros","http://www.cmmoc.mg.gov.br/",cmmoc.mg.gov.br
parliament,"municipal chamber of Cariacica","http://www.camaracariacica.es.gov.br/",camaracariacica.es.gov.br
parliament,"municipal chamber of Olinda","http://www.camaraolinda.pe.gov.br/",camaraolinda.pe.gov.br
parliament,"municipal chamber of Piracicaba","http://www.camarapiracicaba.sp.gov.br/",camarapiracicaba.sp.gov.br
parliament,"municipal chamber of Caucaia","http://www.cmcaucaia.ce.gov.br/",cmcaucaia.ce.gov.br
parliament,"municipal chamber of Rio Branco","http://www.riobranco.ac.leg.br/",riobranco.ac.leg.br
parliament,"municipal chamber of Vitoria da Conquista","http://www.camaravc.ba.gov.br/",camaravc.ba.gov.br
parliament,"municipal chamber of Caruaru","http://www.caruaru.pe.leg.br/",caruaru.pe.leg.br
parliament,"municipal chamber of Ponta Grossa","http://www.cmpg.pr.gov.br/",cmpg.pr.gov.br
parliament,"municipal chamber of Canoas","http://www.camaracanoas.rs.gov.br/",camaracanoas.rs.gov.br
parliament,"municipal chamber of Petrolina","http://www.petrolina.pe.leg.br/",petrolina.pe.leg.br
parliament,"municipal chamber of Pelotas","http://www.camarapel.rs.gov.br/",camarapel.rs.gov.br
parliament,"municipal chamber of Boa Vista","http://www.boavista.rr.leg.br/",boavista.rr.leg.br
parliament,"municipal chamber of Guaruja","http://www.camaraguaruja.sp.gov.br/",camaraguaruja.sp.gov.br
parliament,"municipal chamber of Uberaba","http://camarauberaba.mg.gov.br/",camarauberaba.mg.gov.br
parliament,"municipal Chamber of Camaçari","http://cmcamacari.ba.gov.br/",cmcamacari.ba.gov.br
parliament,"municipal chamber of São José dos Pinhais","http://www.cmsjp.pr.gov.br/",cmsjp.pr.gov.br
parliament,"municipal chamber of Limeira","http://www.limeira.sp.leg.br/",limeira.sp.leg.br
parliament,"Municipal Chamber of Taubaté","http://www.camarataubate.sp.gov.br/",camarataubate.sp.gov.br
parliament,"municipal chamber of Praia Grande","http://www.camarapraiagrande.sp.gov.br/",camarapraiagrande.sp.gov.br
parliament,"Santo André City Council","http://www.cmsandre.sp.gov.br/",cmsandre.sp.gov.br
parliament,"municipal Chamber of Suzano","http://www.camarasuzano.sp.gov.br/",camarasuzano.sp.gov.br
parliament,"municipal Chamber of Governador Valadares","http://www.camaragv.mg.gov.br/",camaragv.mg.gov.br
parliament,"municipal Chamber of Várzea Grande","http://www.camaravarzeagrande.mt.gov.br/",camaravarzeagrande.mt.gov.br
parliament,"municipal Chamber of Barueri","http://www.camarabarueri.sp.gov.br/",camarabarueri.sp.gov.br
parliament,"municipal Chamber of Taboão da Serra","http://www.camarataboao.sp.gov.br/",camarataboao.sp.gov.br
parliament,"municipal Chamber of Marabá","http://www.maraba.pa.leg.br/",maraba.pa.leg.br
parliament,"municipal Chamber of Embu das Artes","http://cmembu.sp.gov.br/",cmembu.sp.gov.br
parliament,"municipal Chamber of Juazeiro do Norte","http://www.camarajuazeiro.ce.gov.br/",camarajuazeiro.ce.gov.br
parliament,"municipal Chamber of Sumaré","http://www.camarasumare.sp.gov.br/home",camarasumare.sp.gov.br
parliament,"municipal Chamber of Ipatinga","http://www.camaraipatinga.mg.gov.br/",camaraipatinga.mg.gov.br
parliament,"municipal Chamber of Viamão","http://camaraviamao.rs.gov.br/",camaraviamao.rs.gov.br
parliament,"municipal Chamber of Volta Redonda","http://www.voltaredonda.rj.leg.br/",voltaredonda.rj.leg.br
parliament,"municipal Chamber of Foz do Iguaçu","http://www.fozdoiguacu.pr.leg.br/",fozdoiguacu.pr.leg.br
parliament,"municipal Chamber of Imperatriz","http://www.camaraimperatriz.ma.gov.br/",camaraimperatriz.ma.gov.br
parliament,"municipal chamber of Feira de Santana","https://feiradesantana.ba.leg.br/",feiradesantana.ba.leg.br
parliament,"municipal Chamber of Aracaju","https://www.aracaju.se.leg.br/",aracaju.se.leg.br
parliament,"Municipal Chamber of Macapá","https://www.macapa.ap.leg.br/",macapa.ap.leg.br
parliament,"municipal chamber of Betim","https://www.camarabetim.mg.gov.br/",camarabetim.mg.gov.br
parliament,"municipal council of Carapicuíba","https://www.camaracarapicuiba.sp.gov.br/",camaracarapicuiba.sp.gov.br
parliament,"Municipal Chamber of Franca","https://franca.sp.leg.br/",franca.sp.leg.br
parliament,"municipal chamber of Bauru","https://www.bauru.sp.leg.br/",bauru.sp.leg.br
parliament,"municipal chamber of Paulista","https://camaradopaulista.pe.gov.br/",camaradopaulista.pe.gov.br
parliament,"municipal chamber of Cascavel","https://camaracascavel.pr.gov.br/",camaracascavel.pr.gov.br
parliament,"municipal chamber of Ribeirão das Neves","https://cmrn.mg.gov.br/",cmrn.mg.gov.br
parliament,"municipal council of Anapolis","https://www.anapolis.go.leg.br/",anapolis.go.leg.br
parliament,"municipal chamber of Itaquaquecetuba","https://www.camaraitaquaquecetuba.sp.gov.br/",camaraitaquaquecetuba.sp.gov.br
parliament,"municipal Chamber of Petrópolis","https://www.petropolis.rj.leg.br",petropolis.rj.leg.br
parliament,"municipal Chamber of Palmas","https://www.palmas.to.leg.br/",palmas.to.leg.br
parliament,"municipal Chamber of Mossoró","https://www.mossoro.rn.leg.br/",mossoro.rn.leg.br
parliament,"municipal Chamber of Gravataí","https://www.cmgravatai.rs.gov.br",cmgravatai.rs.gov.br
parliament,"Legislative Assembly of Rondônia","http://www.al.ro.leg.br/",al.ro.leg.br
parliament,"Legislative Assembly of Mato Grosso","http://www.al.mt.gov.br/",al.mt.gov.br
parliament,"Q111921477","http://www.camara-sm.rs.gov.br/",camara-sm.rs.gov.br
parliament,"Q137124048","https://www.hortolandia.sp.leg.br/",hortolandia.sp.leg.br
parliament,"Legislative Chamber of Federal District","http://www.cl.df.gov.br/",cl.df.gov.br
parliament,"municipal chamber of Natal","http://www.cmnat.rn.gov.br/",cmnat.rn.gov.br
parliament,"municipal chamber of Sorocaba","http://www.camarasorocaba.sp.gov.br/sitecamara/index.jsp",camarasorocaba.sp.gov.br
parliament,"municipal chamber of Sao Vicente","http://www.camarasaovicente.sp.gov.br/",camarasaovicente.sp.gov.br
parliament,"municipal Chamber de Santa Maria","https://www.camara-sm.rs.gov.br",camara-sm.rs.gov.br
parliament,"Legislative Assembly of Amazonas","http://www.ale.am.gov.br/",ale.am.gov.br
parliament,"Municipal Chamber of Curitiba","https://www.cmc.pr.gov.br/",cmc.pr.gov.br
parliament,"Legislative Assembly of Ceará","http://www.al.ce.gov.br/",al.ce.gov.br
parliament,"Legislative Assembly of São Paulo","http://www.al.sp.gov.br/",al.sp.gov.br
parliament,"Legislative Assembly of Rio de Janeiro","http://www.alerj.rj.gov.br/",alerj.rj.gov.br
parliament,"Legislative Assembly of Bahia","http://www.al.ba.gov.br",al.ba.gov.br
parliament,"Legislative Assembly of Paraíba","http://www.al.pb.leg.br/",al.pb.leg.br
parliament,"Legislative Assembly of Goiás","http://www.al.go.leg.br/",al.go.leg.br
parliament,"Legislative Assembly of Mato Grosso do Sul","http://www.al.ms.gov.br/",al.ms.gov.br
parliament,"Legislative Assembly of Pernambuco","http://www.alepe.pe.gov.br/",alepe.pe.gov.br
parliament,"Legislative Assembly of Sergipe","http://www.al.se.gov.br/",al.se.gov.br
parliament,"Legislative Assembly of Roraima","http://www.al.rr.leg.br/",al.rr.leg.br
parliament,"Legislative Assembly of Santa Catarina","http://www.al.sc.gov.br/",al.sc.gov.br
parliament,"Legislative Assembly of Amapá","http://www.al.ap.gov.br/",al.ap.gov.br
parliament,"Legislative Assembly of Espírito Santo","http://www.al.es.gov.br/",al.es.gov.br
parliament,"Legislative Assembly of Maranhão","http://www.al.ma.leg.br/",al.ma.leg.br
parliament,"Legislative Assembly of Paraná","http://www.alep.pr.gov.br/",alep.pr.gov.br
parliament,"Legislative Assembly of Rio Grande do Sul","http://www.al.rs.gov.br/",al.rs.gov.br
parliament,"Legislative Assembly of Tocantins","http://www.al.to.gov.br/",al.to.gov.br
parliament,"Legislative Assembly of Piauí","https://www.al.pi.leg.br/",al.pi.leg.br
parliament,"Legislative Assembly of Minas Gerais","http://www.almg.gov.br/",almg.gov.br
parliament,"Municipal Chamber of Salvador","http://www.salvador.ba.leg.br/",salvador.ba.leg.br
parliament,"Legislative Assembly of Rio Grande do Norte","http://www.al.rn.gov.br/",al.rn.gov.br
parliament,"Town Council of Laranjal Paulista","http://www.laranjalpaulista.sp.leg.br/",laranjalpaulista.sp.leg.br
parliament,"Q138736739","https://www.saofidelis.rj.leg.br/",saofidelis.rj.leg.br
parliament,"Q118353169","https://www.cearamirim.rn.leg.br/",cearamirim.rn.leg.br
parliament,"municipal chamber of Cuiabá","http://www.camaracba.mt.gov.br",camaracba.mt.gov.br
parliament,"municipal chamber of Blumenau","http://www.camarablu.sc.gov.br/",camarablu.sc.gov.br
parliament,"Municipal Chamber of Rio de Janeiro","http://www.camara.rj.gov.br/",camara.rj.gov.br
parliament,"Municipal Chamber of Porto Alegre","http://www.camarapoa.rs.gov.br/",camarapoa.rs.gov.br
parliament,"Municipal Chamber of São Paulo","http://www.saopaulo.sp.leg.br/",saopaulo.sp.leg.br
parliament,"municipal chamber of Campo Grande","http://www.camara.ms.gov.br",camara.ms.gov.br
parliament,"municipal chamber of Vitoria","http://www.cmv.es.gov.br/",cmv.es.gov.br
parliament,"Legislative Assembly of Pará","http://www.alepa.pa.gov.br/",alepa.pa.gov.br
parliament,"municipal chamber of Sao Jose dos Campos","http://www.camarasjc.sp.gov.br/",camarasjc.sp.gov.br
parliament,"National Congress of Brazil","https://www.congressonacional.leg.br/",congressonacional.leg.br
parliament,"Municipal Chamber of São Luís","http://camara.slz.br/",camara.slz.br
parliament,"Municipal Chamber of Belém","http://www.cmb.pa.gov.br/",cmb.pa.gov.br
parliament,"Municipal Chamber of Guarulhos","http://www.camaraguarulhos.sp.gov.br/",camaraguarulhos.sp.gov.br
parliament,"Municipal Chamber of Campinas","http://www.campinas.sp.leg.br/",campinas.sp.leg.br
parliament,"Municipal Chamber of Salvador","http://www.cms.ba.gov.br/",cms.ba.gov.br
parliament,"Municipal Chamber of Fortaleza","http://www.cmfor.ce.gov.br/",cmfor.ce.gov.br
parliament,"Municipal Chamber of Belo Horizonte","http://www.cmbh.mg.gov.br/",cmbh.mg.gov.br
parliament,"Municipal Chamber of Manaus","http://www.cmm.am.gov.br/",cmm.am.gov.br
parliament,"Municipal Chamber of Recife","http://www.recife.pe.leg.br/",recife.pe.leg.br
parliament,"Municipal Chamber of Goiânia","http://www.goiania.go.leg.br/",goiania.go.leg.br
parliament,"municipal Chamber of Juazeiro","https://www.juazeiro.ba.leg.br/",juazeiro.ba.leg.br
parliament,"Municipal Chamber of  Belém,Pará","https://cmb.pa.gov.br/",cmb.pa.gov.br
parliament,"City Hall of Barreiras","https://cmbarreiras.ba.gov.br/",cmbarreiras.ba.gov.br
parliament,"Câmara Municipal de Araci","http://www.camaraaraci.ba.gov.br/",camaraaraci.ba.gov.br
parliament,"municipal chamber of Santos","http://www.camarasantos.sp.gov.br/",camarasantos.sp.gov.br
parliament,"Maragogipe City Council","https://www.camaramaragogipe.ba.gov.br/",camaramaragogipe.ba.gov.br
parliament,"Q96153508","http://www.camaraitu.sp.gov.br/",camaraitu.sp.gov.br
parliament,"municipal chamber of Juiz de Fora","http://www.camarajf.mg.gov.br",camarajf.mg.gov.br
parliament,"municipal chamber of Nova Iguaçu","http://www.cmni.rj.gov.br/",cmni.rj.gov.br
parliament,"Legislative Assembly of Alagoas","http://www.al.al.leg.br/",al.al.leg.br
parliament,"Legislative Assembly of Acre","http://www.al.ac.leg.br/",al.ac.leg.br
constitutional_court,"Prefeitura Municipal de Boqueirão do Leão","https://www.boqueiraodoleao.rs.gov.br",boqueiraodoleao.rs.gov.br
constitutional_court,"municipal prefecture of Pomerode","https://pomerode.atende.net",pomerode.atende.net
constitutional_court,"Q126725290","https://augustopestana.rs.gov.br/",augustopestana.rs.gov.br
constitutional_court,"Municipal Prefecture of Campos Novos","https://camposnovos.sc.gov.br/",camposnovos.sc.gov.br
constitutional_court,"Q138736651","https://saofidelis.rj.gov.br",saofidelis.rj.gov.br
constitutional_court,"Q123705938","https://imbituba.sc.gov.br/",imbituba.sc.gov.br
constitutional_court,"Q129257219","https://www.sales.sp.gov.br/index",sales.sp.gov.br
constitutional_court,"Q129257213","https://transparencia.barrafunda.rs.gov.br/TransparenciaJavaEnvironment/com.tche.transparencia.wtransparencia",transparencia.barrafunda.rs.gov.br
constitutional_court,"Q129257214","https://www.riodosbois.to.gov.br/",riodosbois.to.gov.br
constitutional_court,"Q129257218","https://www.leme.sp.gov.br/",leme.sp.gov.br
constitutional_court,"Q129257212","https://wanderley.ba.gov.br/",wanderley.ba.gov.br
constitutional_court,"Q129257211","https://www.valeverde.rs.gov.br/site/conteudo.php?pag=home",valeverde.rs.gov.br
constitutional_court,"Q129257215","https://www.campobelo.mg.gov.br/",campobelo.mg.gov.br
constitutional_court,"Q124295607","https://www.riodoprado.mg.gov.br/",riodoprado.mg.gov.br
constitutional_court,"Q129257216","https://macau.rn.gov.br/",macau.rn.gov.br
constitutional_court,"Q129257208","https://www.governodecondeuba.ba.gov.br/",governodecondeuba.ba.gov.br
constitutional_court,"Q129257209","https://www.ubatuba.sp.gov.br/",ubatuba.sp.gov.br
constitutional_court,"Q129257210","https://www.saosebastiao.sp.gov.br/",saosebastiao.sp.gov.br
constitutional_court,"Prefecture of São Paulo","http://www.capital.sp.gov.br/portal/",capital.sp.gov.br
constitutional_court,"Government of Pará","http://www.pa.gov.br",pa.gov.br
constitutional_court,"Government of Bahia","http://www.ba.gov.br/",ba.gov.br
constitutional_court,"government of Santa Catarina","https://www.sc.gov.br",sc.gov.br
constitutional_court,"Q107391603","https://bezerros.pe.gov.br/",bezerros.pe.gov.br
constitutional_court,"Q107398095","https://www.itabira.mg.gov.br/",itabira.mg.gov.br
constitutional_court,"Q107398099","https://saogoncalodoamarante.ce.gov.br/portal/",saogoncalodoamarante.ce.gov.br
constitutional_court,"Q107398109","https://portal.brusque.sc.gov.br/",portal.brusque.sc.gov.br
constitutional_court,"Q107398664","https://www.toledo.pr.gov.br/",toledo.pr.gov.br
constitutional_court,"Pinhais City Hall","https://pinhais.atende.net/",pinhais.atende.net
constitutional_court,"Government of Paraná","http://www.parana.pr.gov.br/",parana.pr.gov.br
constitutional_court,"Government of Rio Grande do Sul","https://estado.rs.gov.br/inicial",estado.rs.gov.br
constitutional_court,"Government of Roraima","http://portal.rr.gov.br/",portal.rr.gov.br
constitutional_court,"Government of Tocantins","https://portal.to.gov.br/",portal.to.gov.br
constitutional_court,"Government of Goiás","http://www.goias.gov.br/",goias.gov.br
constitutional_court,"Town Hall of Cerquilho","https://cerquilho.sp.gov.br/",cerquilho.sp.gov.br
constitutional_court,"São Paulo State Government","https://www.saopaulo.sp.gov.br/",saopaulo.sp.gov.br
constitutional_court,"Q120986318","https://sarandi.rs.gov.br",sarandi.rs.gov.br
constitutional_court,"Q112219722","http://pitangui.mg.gov.br/",pitangui.mg.gov.br
constitutional_court,"Q112219721","http://www.passaquatro.mg.gov.br",passaquatro.mg.gov.br
constitutional_court,"Prefeitura de Itapema","https://www.itapema.sc.gov.br/",itapema.sc.gov.br
constitutional_court,"Government of Mato Grosso do Sul","http://www.ms.gov.br/",ms.gov.br
constitutional_court,"Government of Rio de Janeiro","http://www.rj.gov.br",rj.gov.br
constitutional_court,"Prefeitura Municipal de Campina Grande do Sul","https://www.campinagrandedosul.pr.gov.br/",campinagrandedosul.pr.gov.br
constitutional_court,"municipal prefecture of Natal","https://www.natal.rn.gov.br/",natal.rn.gov.br
constitutional_court,"Prefecture of Cubatão","https://www.cubatao.sp.gov.br/",cubatao.sp.gov.br
constitutional_court,"Q10354750","https://franciscanos.org.br/#gsc.tab=0",franciscanos.org.br
constitutional_court,"Q97936438","https://marechalcandidorondon.atende.net/",marechalcandidorondon.atende.net
constitutional_court,"Q97936697","http://www.prefeituradeatibaia.com.br/",prefeituradeatibaia.com.br
constitutional_court,"Q97936645","https://www.jaraguadosul.sc.gov.br/",jaraguadosul.sc.gov.br
constitutional_court,"Brazilian Province of the Society of Jesus","https://www.jesuitasbrasil.org.br/",jesuitasbrasil.org.br
constitutional_court,"Piarist province of Brazil-Bolivia","https://www.escolapiosbrasilbolivia.org",escolapiosbrasilbolivia.org
constitutional_court,"Municipal Prefecture of Catanduva","https://www.catanduva.sp.gov.br/",catanduva.sp.gov.br
constitutional_court,"municipal prefecture of Campo Grande","https://www.campogrande.ms.gov.br/",campogrande.ms.gov.br
constitutional_court,"municipal prefecture of Joinville","https://www.joinville.sc.gov.br/",joinville.sc.gov.br
constitutional_court,"municipal prefecture of Teresina","https://pmt.pi.gov.br/",pmt.pi.gov.br
constitutional_court,"Q122229694","https://itajuba.mg.gov.br",itajuba.mg.gov.br
constitutional_court,"Prefeitura Municipal de Antonina","https://www.antonina.pr.gov.br/",antonina.pr.gov.br
constitutional_court,"Chapecó City Hall","https://www.chapeco.sc.gov.br/",chapeco.sc.gov.br
constitutional_court,"Town Hall of Laranjal Paulista","https://www.laranjalpaulista.sp.gov.br/",laranjalpaulista.sp.gov.br
constitutional_court,"Q104847769","http://www2.itanhaem.sp.gov.br/",www2.itanhaem.sp.gov.br
constitutional_court,"Q104848034","https://araucaria.atende.net/",araucaria.atende.net
constitutional_court,"Paulínia City Hall","http://www.paulinia.sp.gov.br/",paulinia.sp.gov.br
constitutional_court,"Santo André City Hall","https://www.santoandre.sp.gov.br/",santoandre.sp.gov.br
constitutional_court,"municipal prefecture of Rio de Janeiro","http://www.rio.rj.gov.br/",rio.rj.gov.br
constitutional_court,"Ji-Paraná City Hall","http://www.site.ji-parana.ro.gov.br/",site.ji-parana.ro.gov.br
constitutional_court,"Guarapari City Hall","http://www.guarapari.es.gov.br/",guarapari.es.gov.br
constitutional_court,"Municipal Prefecture of Vitoria","http://www.vitoria.es.gov.br/",vitoria.es.gov.br
constitutional_court,"Municipal Prefecture of Belo Horizonte","https://prefeitura.pbh.gov.br/",prefeitura.pbh.gov.br
constitutional_court,"Prefeitura Municipal de Pato Branco","http://patobranco.pr.gov.br/",patobranco.pr.gov.br
constitutional_court,"Q118353831","https://cearamirim.rn.gov.br/",cearamirim.rn.gov.br
constitutional_court,"municipal prefecture of Rio Branco","http://www.riobranco.ac.gov.br/",riobranco.ac.gov.br
constitutional_court,"municipal prefecture of Maceio","https://maceio.al.gov.br/",maceio.al.gov.br
constitutional_court,"municipal prefecture of Joao Pessoa","https://www.joaopessoa.pb.gov.br/",joaopessoa.pb.gov.br
constitutional_court,"municipal Prefecture of São José dos Campos","https://www.sjc.sp.gov.br/",sjc.sp.gov.br
constitutional_court,"municipal prefecture of Feira de Santana","https://www.feiradesantana.ba.gov.br/",feiradesantana.ba.gov.br
constitutional_court,"Municipal Prefecture of Cuiaba","https://www.cuiaba.mt.gov.br/",cuiaba.mt.gov.br
constitutional_court,"municipal prefecture of Porto Velho","https://www.portovelho.ro.gov.br/",portovelho.ro.gov.br
constitutional_court,"Municipal Prefecture of Macapá","https://macapa.ap.gov.br/",macapa.ap.gov.br
constitutional_court,"municipal prefecture of Florianopolis","https://www.pmf.sc.gov.br/",pmf.sc.gov.br
constitutional_court,"municipal prefecture of Boa Vista","https://boavista.rr.gov.br/",boavista.rr.gov.br
constitutional_court,"municipal prefecture of Limeira","https://www.limeira.sp.gov.br/sitenovo/",limeira.sp.gov.br
constitutional_court,"municipal prefecture of Palmas","https://www.palmas.to.gov.br/",palmas.to.gov.br
constitutional_court,"Q105328349","https://www.santacruz.rs.gov.br/",santacruz.rs.gov.br
constitutional_court,"Government of Espírito Santo","https://www.es.gov.br/",es.gov.br
constitutional_court,"municipal prefecture of Belém","http://www.belem.pa.gov.br/",belem.pa.gov.br
constitutional_court,"Prefecture of Dourados","http://www.dourados.ms.gov.br/",dourados.ms.gov.br
constitutional_court,"Q99199224","https://salto.sp.gov.br/",salto.sp.gov.br
constitutional_court,"Q99199749","https://www.cabreuva.sp.gov.br/",cabreuva.sp.gov.br
constitutional_court,"Q123351655","https://www.bage.rs.gov.br/",bage.rs.gov.br
constitutional_court,"Government of Mato Grosso","https://www.mt.gov.br/",mt.gov.br
constitutional_court,"Municipal Prefecture of Salvador","https://www.salvador.ba.gov.br/",salvador.ba.gov.br
constitutional_court,"Government of Piauí","https://www.pi.gov.br/",pi.gov.br
constitutional_court,"Government of Paraíba","https://paraiba.pb.gov.br/",paraiba.pb.gov.br
constitutional_court,"Ilhéus City Hall","https://www.ilheus.ba.gov.br/",ilheus.ba.gov.br
constitutional_court,"municipal prefecture of Curitiba","https://www.curitiba.pr.gov.br/",curitiba.pr.gov.br
constitutional_court,"Government of Distrito Federal (Brazil)","http://www.df.gov.br/",df.gov.br
constitutional_court,"Q123561873","https://www.stitaipu.pr.gov.br/",stitaipu.pr.gov.br
constitutional_court,"Q123581299","https://www.mostardas.rs.gov.br/",mostardas.rs.gov.br
constitutional_court,"Coronel Fabriciano City Hall","https://www.fabriciano.mg.gov.br/",fabriciano.mg.gov.br
constitutional_court,"municipal prefecture of Sao Luis","http://www.saoluis.ma.gov.br/",saoluis.ma.gov.br
constitutional_court,"municipal prefecture of Fortaleza","https://www.fortaleza.ce.gov.br/",fortaleza.ce.gov.br
constitutional_court,"municipal prefecture of Recife","https://www2.recife.pe.gov.br/",www2.recife.pe.gov.br
constitutional_court,"municipal prefecture of Goiânia","https://www.goiania.go.gov.br/",goiania.go.gov.br
constitutional_court,"Government of Minas Gerais","https://www.mg.gov.br/",mg.gov.br
constitutional_court,"Q95629648","https://itu.sp.gov.br/",itu.sp.gov.br
constitutional_court,"Prefeitura Municipal de Araci","https://www.araci.ba.gov.br",araci.ba.gov.br
