hostname,score,sources,label,level
pref.kanagawa.jp,7,wikidata;wikidata;wikidata;wikidata,Kanagawa Prefecture | Kanagawa Prefectural Government | Kanagawa Prefectural Youth Center | Kanagawa Gender Equality Center,local
pref.kochi.lg.jp,7,wikidata;wikidata;wikidata;wikidata,Kōchi Prefecture,local
pref.kumamoto.jp,7,wikidata;wikidata,Kumamoto Prefecture | Kumamoto prefectural government,local
pref.kyoto.jp,7,wikidata;wikidata,Kyoto Prefecture | Kyōto prefectural government,local
pref.mie.lg.jp,7,wikidata;wikidata,Mie Prefecture Board of Education | Mie Prefecture,local
pref.miyazaki.lg.jp,7,wikidata;wikidata,Miyazaki Prefecture | Miyazaki Prefectural Government,local
pref.nagano.lg.jp,7,wikidata;wikidata;wikidata;wikidata;wikidata,Nagano Prefectural Board of Education | Nagano Prefecture,local
pref.nagasaki.jp,7,wikidata;wikidata;wikidata;wikidata,Nagasaki Prefecture,local
pref.nara.jp,7,wikidata;wikidata;wikidata,Nara Prefectural Board of Education | Nara Prefecture | Nara prefectural government,local
pref.niigata.lg.jp,7,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,Niigata Prefectural Board of Education | Niigata Prefecture | Niigata prefectural government,local
pref.oita.jp,7,wikidata;wikidata,Ōita Prefecture | Ōita Prefectural Government,local
pref.okayama.jp,7,wikidata;wikidata;wikidata;wikidata;wikidata,Okayama Prefectural Public Safety Commission | Okayama Prefecture,local
pref.okinawa.lg.jp,7,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,Okinawa Prefecture | Okinawa Prefectural Government,local
pref.osaka.lg.jp,7,wikidata;wikidata,Osaka Prefecture | Ōsaka Prefectural Government,local
pref.saitama.lg.jp,7,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,Saitama Board of Education | Saitama Prefecture,local
pref.shimane.lg.jp,7,wikidata;wikidata;wikidata;wikidata,Shimane Prefectural Public Safety Commission | Shimane-ken Kyōiku Iinkai | Shimane Prefecture | Shimane prefectural government,local
pref.shizuoka.jp,7,wikidata;wikidata;wikidata,Shizuoka Prefectural Board of Education | Shizuoka Prefecture | Shizuoka Prefectural Government,local
pref.tochigi.lg.jp,7,wikidata;wikidata;wikidata,Tochigi Prefecture | Tochigi prefectural government,local
pref.tokushima.lg.jp,7,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,Tokushima Prefecture,local
pref.tottori.lg.jp,7,wikidata;wikidata,Tottori Prefecture | Tottori prefectural government,local
pref.toyama.jp,7,wikidata;wikidata,Toyama Prefecture | Toyama prefectural government,local
pref.wakayama.lg.jp,7,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,Wakayama Prefectural Board of Education | Wakayama Prefecture | Q121097898,local
pref.yamagata.jp,7,wikidata;wikidata;wikidata;wikidata,Yamagata Prefectural Public Safety Commission | Yamagata Prefecture | Shōnai Subprefecture | Yamagata prefectural government,local
pref.yamaguchi.lg.jp,7,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,Yamaguchi Prefecture | Yamaguchi prefectural government,local
pref.yamanashi.jp,7,wikidata;wikidata;wikidata;wikidata;wikidata,Yamanashi Prefectural Public Safety Commission | Yamanashi Prefectural Board of Education | Yamanashi Prefecture | Yamanashi prefectural government,local
soumu.metro.tokyo.lg.jp,7,wikidata;wikidata;wikidata;wikidata,Hachijō Subprefecture | Ōshima Subprefecture | Miyake Subprefecture | Ogasawara Subprefecture,local
web.pref.hyogo.lg.jp,7,wikidata;wikidata,Hyōgo Prefecture | Q11559828,local
hidaka.pref.hokkaido.lg.jp,4,wikidata,Hidaka Subprefecture,local
hiyama.pref.hokkaido.lg.jp,4,wikidata,Hiyama Subprefecture,local
iburi.pref.hokkaido.lg.jp,4,wikidata,Iburi Subprefecture,local
ishikari.pref.hokkaido.lg.jp,4,wikidata,Ishikari Subprefecture,local
kamikawa.pref.hokkaido.lg.jp,4,wikidata,Kamikawa Subprefecture,local
kansa.metro.tokyo.lg.jp,4,wikidata,Secretariat to Audit and Inspection Commissioners of the Tokyo Metropolitan Government,local
kouaniinkai.metro.tokyo.jp,4,wikidata,Tokyo Metropolitan Public Safety Commission,local
kushiro.pref.hokkaido.lg.jp,4,wikidata,Kushiro Subprefecture,local
kyoiku.metro.tokyo.lg.jp,4,wikidata,Tokyo Metropolitan Government Board of Education,local
nemuro.pref.hokkaido.lg.jp,4,wikidata,Nemuro Subprefecture,local
okhotsk.pref.hokkaido.lg.jp,4,wikidata,Okhotsk Subprefecture,local
okntkoik.jp,4,wikidata,Okunoto Regional Association,local
oshima.pref.hokkaido.lg.jp,4,wikidata,Oshima Subprefecture,local
pref.akita.lg.jp,4,wikidata,Akita Prefecture,local
pref.kagawa.lg.jp,4,wikidata,Kagawa Prefecture,local
pref.miyagi.jp,4,wikidata,Miyagi Prefecture,local
pref.saga.lg.jp,4,wikidata,Saga Prefecture,local
pref.shiga.lg.jp,4,wikidata,Shiga Prefecture,local
rumoi.pref.hokkaido.lg.jp,4,wikidata,Rumoi Subprefecture,local
shiribeshi.pref.hokkaido.lg.jp,4,wikidata,Shiribeshi Subprefecture,local
sorachi.pref.hokkaido.lg.jp,4,wikidata,Sorachi Subprefecture,local
souya.pref.hokkaido.lg.jp,4,wikidata,Soya Subprefecture,local
tokachi.pref.hokkaido.lg.jp,4,wikidata,Tokachi Subprefecture,local
pref.osaka.lg.jp.c.agb.hpcn.transer-cn.com,3,wikidata,Osaka Prefecture,local
pref.osaka.lg.jp.e.agb.hp.transer.com,3,wikidata,Osaka Prefecture,local
pref.osaka.lg.jp.f.agb.hp.transer.com,3,wikidata,Osaka Prefecture,local
pref.osaka.lg.jp.g.agb.hp.transer.com,3,wikidata,Osaka Prefecture,local
pref.osaka.lg.jp.i.agb.hp.transer.com,3,wikidata,Osaka Prefecture,local
pref.osaka.lg.jp.id.agb.hp.transer.com,3,wikidata,Osaka Prefecture,local
pref.osaka.lg.jp.k.agb.hp.transer.com,3,wikidata,Osaka Prefecture,local
pref.osaka.lg.jp.p.agb.hp.transer.com,3,wikidata,Osaka Prefecture,local
pref.osaka.lg.jp.s.agb.hp.transer.com,3,wikidata,Osaka Prefecture,local
pref.osaka.lg.jp.th.agb.hp.transer.com,3,wikidata,Osaka Prefecture,local
pref.osaka.lg.jp.v.agb.hp.transer.com,3,wikidata,Osaka Prefecture,local
