hostname,score,sources,label,level,http_status,mx
nuntiatur.at,4,wikidata,Apostolic Nunciature to Austria,central,200,0 mx.mymagenta.business.
oenb.at,4,wikidata,Austrian National Bank,,301,20 serv01.oenb.co.at.; 30 serv02.oenb.co.at.
of-kennelbach.at,4,wikidata,Kennelbach fire brigade,,301,1 smtp.google.com.
of-roethis.at,4,wikidata,Fire fighter Roethis,,200,10 mx03.secure-mailgate.com.; 10 mx04.secure-mailgate.com.
onb.ac.at,4,wikidata,Austrian National Library,,302,0 onb-ac-at.mail.protection.outlook.com.
ooe-landtag.at,4,wikidata,Landtag of Upper Austria,central-1,301,10 lxli01-003.ooe.gv.at.; 20 lxli01-001.ooe.gv.at.; 10 lxli01-032.ooe.gv.at.; 10 lxli01-047.ooe.gv.at.
palestinemission.at,4,wikidata,General Delegation of Palestine in Austria,,301,10 mx00.ionos.de.; 10 mx01.ionos.de.
patentamt.at,4,wikidata,Österreichisches Patentamt,,301,10 patentamt-at.mail.protection.outlook.com.
polnisches-institut.at,4,wikidata,Polish Institute in Vienna,,301,none
raumberg-gumpenstein.at,4,wikidata,"Raumberg-Gumpenstein, Research & Development",,200,0 raumberggumpenstein-at02b.mail.protection.outlook.com.
salzburg-verkehr.at,4,wikidata,Salzburger Verkehrsverbund,,200,0 salzburgverkehr-at02b.mail.eo.outlook.com.
senderkataster.rtr.at,4,wikidata,Kommunikationsbehörde Austria,central,200,none
srilankaembassy.at,4,wikidata,embassy of Sri Lanka in Austria,central,302,10 mx1.bon.at.
statistik.at,4,wikidata,Statistics Austria,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
thaiembassy.at,4,wikidata,embassy of Thailand in Austria,central,200,10 mail.thaiembassy.at.
unesco.at,4,wikidata,Austrian Commission for UNESCO,,301,10 clean4.emailsecurity.at.
verbundlinie.at,4,wikidata,Verkehrsverbund Steiermark,,301,5 mail.verbundlinie.at.
vmobil.at,4,wikidata,Verkehrsverbund Vorarlberg,,301,0 vmobil-at.mail.protection.outlook.com.
vor.at,4,wikidata,Verkehrsverbund Ost-Region,,301,0 vor-at.mail.protection.outlook.com.
vvt.at,4,wikidata,Verkehrsverbund Tirol,,301,5 mail.vvt.at.
weinobstklosterneuburg.at,4,wikidata,Höhere Bundeslehranstalt und Bundesamt für Wein- und Obstbau,,301,none
wkv.at,4,wikidata,Vorarlberg Economic Chamber,,302,70 mxb-00345b01.gslb.pphosted.com.; 70 mxa-00345b01.gslb.pphosted.com.
afghanistan-vienna.org,3,wikidata,"Embassy of Afghanistan, Vienna",central,301,none
ambasadat.net,3,wikidata,"Embassy of Kosovo, Vienna",central,200,10 mx1.emailsrvr.com.; 20 mx2.emailsrvr.com.
at.ambafrance.org,3,wikidata,"Embassy of France, Vienna",central,301,none
at.mfa.hr,3,wikidata,embassy of Croatia in Austria,central,ConnectException,none
at.mfa.lt,3,wikidata,"Embassy of Lithuania, Vienna",central,403,none
austria.mid.ru,3,wikidata,"Embassy of Russia, Vienna",central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
austria.representation.ec.europa.eu,3,wikidata,European Commission Representation in Austria,,302,none
dunaj.veleposlanistvo.si,3,wikidata,embassy of Slovenia in Austria,central,SSLHandshakeException: Remote host terminated the handshake,none
eeas.europa.eu,3,wikidata,Delegation of the European Union to the International Organisations in Vienna,central-1,200,10 mxa-00338601.gslb.pphosted.com.; 10 mxb-00338601.gslb.pphosted.com.
fgoe.org,3,wikidata,Healthy Austria Fund,,200,10 fgoe-org.mail.eo.outlook.com.
finlandabroad.fi,3,wikidata,embassy of Finland in Austria,central,301,10 mail.valtori.fi.
fw-duenserberg.jimdofree.com,3,wikidata,firefighter Dünserberg,,200,none
hesek.net,3,wikidata,Freiwillige Feuerwehr Rabensburg,,ConnectException,10 mail.hesek.net.
kobersdorf.info,3,wikidata,"Heimatmuseum, ehem. Zollhaus, Kobersdorf",,ConnectException,10 mail.kobersdorf.info.
lsgi.eu,3,wikidata,Life Science Governance Institute,,403,none
me-austria.eu,3,wikidata,"Embassy of Montenegro, Vienna",central,ConnectException,none
mfa.bg,3,wikidata,embassy of Bulgaria in Austria,central,302,0 mfa-bg.mail.protection.outlook.com.
mzv.cz,3,wikidata,embassy of the Czech Republic in Austria,central,302,10 mzvczemta06.mzv.cz.; 50 mzvczemta05.mzv.cz.
mzv.sk,3,wikidata,embassy of Slovakia in Austria,central,301,10 mail.gov.sk.
nds.iaea.org,3,wikidata,International Network of Nuclear Reaction Data Centres,,200,none
norway.no,3,wikidata,"Embassy of Norway, Vienna",central,301,0 mx.domeneshop.no.
oesterreich.ahk.de,3,wikidata,Deutsche Handelskammer in Österreich,,302,none
oestrig.um.dk,3,wikidata,embassy of Denmark in Austria,central,301,none
osce.delegfrance.org,3,wikidata,Permanent Mission of France to the OSCE,,301,none
swedenabroad.com,3,wikidata,"Embassy of Sweden, Vienna",central,301,none
unoosa.org,3,wikidata,United Nations Office for Outer Space Affairs,,302,10 unoosa-org.mail.protection.outlook.com.
viena.mae.ro,3,wikidata,embassy of Romania in Austria,central,503,none
vienna.embassy.mn,3,wikidata,embassy of Mongolia in Austria,central,200,none
vienna.europarl.europa.eu,3,wikidata,European Parliament Liaison Office in Austria,central,302,none
vienna.mfa.ee,3,wikidata,Embassy of Estonia in Vienna,central,200,none
vienne.mae.lu,3,wikidata,embassy of Luxembourg in Austria,central,302,none
web.roc-taiwan.org,3,wikidata,"Taipei Economic and Cultural Office, Vienna, Austria",,HttpConnectTimeoutException: HTTP connect timed out,none
wien-io.diplo.de,3,wikidata,Q131406353,,200,10 mx1.bund.de.; 10 mx2.bund.de.
wien-osze.diplo.de,3,wikidata,Permanent Mission of the Federal Republic of Germany to the OSCE,,200,10 mx1.bund.de.; 10 mx2.bund.de.
wien.diplo.de,3,wikidata,"Embassy of Germany, Vienna",central,200,10 mx1.bund.de.; 10 mx2.bund.de.
wien.liechtenstein.li,3,wikidata,"Embassy of Liechtenstein, Vienna",central,301,none
entwicklung.at,2,wikidata;wikidata;wikidata,Austrian Development Cooperation | Austrian Development Agency,,301,none
ffg.at,2,wikidata;wikidata;wikidata;wikidata,Austrian Research Promotion Agency | Austrian Space Agency,,308,5 email.ffg.at.
